Index,Account Id,Lead Owner,First Name,Last Name,Company,Phone 1,Phone 2,Email 1,Email 2,Website,Source,Deal Stage,Notes
908,c382E885b44B0eA,Ann Noble,Bobby,Marsh,Hale Group,954.831.2701,642-968-6036,uwilkinson@price.org,rachelmcpherson@yang.com,http://roy.org/,Direct Traffic,Disqualified,Fast her ten station.
909,5BAb45F46d2Fbb2,Candace Knight,Jasmine,Craig,"Holden, Ortiz and Vazquez",+1-843-978-3307x27310,(641)884-5006,ltaylor@arnold.org,geoffreyhorn@warner.org,http://carney.biz/,Networking Event,Disqualified,None would art any beat performance player.
910,cBF6fda6b7D5f84,Jo Rivera,Melinda,Olson,Ball Group,001-953-404-6652x247,(313)782-6620,stephensontommy@dunlap.com,xyoung@zamora-daniels.com,http://haley.com/,Direct Traffic,Qualified,Enter wall place personal require this.
911,a6acCcB874e27a4,Claudia Frye,Wanda,Douglas,Arias Inc,471-528-0691,560.323.1538x7452,beckshelby@navarro.biz,buckleysteve@bridges.com,http://walls.net/,Cold Email,Closed Won,Table carry concern successful exactly really.
912,1ebAeAebEce4CbD,Dakota Franklin,Don,Ryan,Donovan Group,(833)334-6896,890.506.8229x3298,frenchedgar@douglas.com,bryan44@middleton.com,http://tucker.com/,Organic Search (SEO),On Hold,Event get open often activity radio do occur.
913,86CcdF39Feda741,Gordon Choi,Patty,Kerr,Horne-Taylor,+1-691-923-9855,(898)988-6887x347,marilyn68@barrett.com,chloe61@macdonald.com,http://lowery.com/,Trade Show,Re-engagement,Politics recently movement remember Mr it.
914,0Fa1307aD590cE7,Stephen Fleming,Evelyn,Mcclure,Duarte Inc,(795)705-1293x450,001-661-314-5192x935,yjarvis@howe.com,lutzlynn@braun-prince.com,http://moss.info/,Facebook Ads,Qualified,College network thought issue sign poor general get.
915,6dfE09CBBaAfF5F,Danielle Guerrero,Carly,Washington,Hinton-Mosley,796-307-3681x72947,(939)612-3914x3682,clarkejoyce@avila.com,ypatton@dodson.com,https://www.parrish.com/,Webinars,Closed Lost,Else little administration rock.
916,dE8E9A879e1d1ed,Mikayla Lane,Tim,Benton,"Richard, Kelley and Morgan",414.962.2999x117,642-701-9705x779,nicholas24@gilmore-booker.com,wingram@hines.org,https://www.hayden-moreno.com/,Podcast,Re-engagement,Lot explain prevent apply.
917,7835Bbb6b17fb0F,Troy Hodges,Gina,Spears,"Hammond, Lutz and Chavez",523.627.5229,930.923.9878x6000,tony84@huff-montgomery.net,normanunderwood@merritt.net,http://scott.com/,Other,Disqualified,Development show senior take.
918,8FEf3125B055BCd,Michelle Crosby,Lisa,Compton,Gay-Reed,418.497.6494x582,(534)531-3420,joyceamanda@buchanan.com,hopkinsruth@black-logan.com,http://www.salazar-dudley.com/,Social Media,Closed Lost,Such book eight decade.
919,78998eFc52A1D3D,Lydia Mcbride,Ernest,Dixon,"Hicks, Bonilla and Sellers",+1-267-727-5215,264-742-0019x9075,chelsea26@gibbs.com,tim58@vance.info,http://www.walton-morgan.org/,Partner Program,Negotiation,Check close local use example.
920,57D5c9dA17d2cD2,Kathryn Mccall,Andrea,Roberts,"Atkinson, Mcfarland and Compton",+1-994-976-7281x409,+1-945-490-6918,englishchris@townsend.org,lindsay64@ortiz-molina.com,https://www.solomon.com/,Partner Program,Qualified,Write scene must involve.
921,430DCFAfba463DC,Derrick Gaines,Cristian,Hogan,"Zavala, Shannon and Carson",+1-475-957-4903x47615,5939384202,zamoracameron@holland.biz,warren59@everett.biz,https://hess.org/,Referral,Re-engagement,Daughter research maybe drug coach.
922,0DAAd4ae2CF8fee,Deanna Vance,Becky,Duran,Perkins LLC,499.857.6433x4645,001-608-669-7857,glandry@kline.info,roger82@reese.com,http://www.gregory.com/,Direct Traffic,Re-engagement,Modern side local something smile standard training.
923,B11a66EC8eeD415,Roberto Hull,Ernest,Finley,Herring Inc,001-980-488-4886,379.254.4696,marco18@arnold-mccann.com,tracy82@nixon.org,http://castro-hardy.com/,Cold Email,Closed Lost,Project north voice.
924,CC23bDdDcBa1557,Philip Abbott,Henry,Friedman,"Schaefer, Flynn and Lowe",807.636.3250x7778,(905)830-0416,jcosta@ryan.biz,dominicbowers@beard.com,http://friedman.com/,Website Form,Disqualified,Fast program mother stand guess blue edge.
925,563151eF7deAC2D,Cory Mills,Bryan,Duffy,Singh Inc,+1-801-998-8976x418,437.760.5185,owenskevin@harris-garza.com,jacqueline26@kaiser-randolph.com,http://salas.net/,Retargeting Ads,Closed Lost,Increase ok direction this person wife.
926,eEE4f68DFBf4F7a,Beverly Bird,Brooke,Haney,Herrera Group,+1-462-437-1681x821,+1-268-996-8492,shieldsbethany@flowers-bryant.com,jim72@joseph.info,https://www.bruce.org/,Facebook Ads,On Hold,West one cover nation inside.
927,0eeDFa91b1aceA0,Danny Rodgers,Bryan,Pineda,Rangel-Mcconnell,831.660.5963,379-373-9586,javierarias@vincent.net,karifrancis@doyle.com,http://nash.info/,Other,Closed Lost,Of then feeling ready.
928,655cebF5cC9C9aE,Stanley Morris,Nina,Rodriguez,"Conway, Fleming and Mcneil",3026897919,+1-786-829-5440x083,kathryngomez@vincent-boyle.net,sjenkins@maynard.com,http://www.mcdaniel.com/,Google Ads,Closed Won,Sort reflect blood instead woman success any.
929,61b94B20e4edfcD,Savannah Fletcher,Francisco,Murphy,Sheppard-Woods,001-948-797-5645,333.770.8862x3437,stanley47@evans-cantu.org,arthurshah@schroeder.org,https://molina.com/,Content Marketing,New Lead,Ball significant data third top military.
930,e4C3cD22a8b48ae,Caleb Johnson,Mandy,Lara,"Lucero, Mcguire and Burnett",(979)309-3195,001-980-795-9240x3026,stanleykerry@kerr-faulkner.info,damon16@cuevas.com,http://cobb.com/,Referral,Disqualified,Many never then door.
931,0Cd1b698ccfd781,Ronald Sellers,Daisy,Chan,Owens-Henderson,+1-281-689-3814,+1-766-478-0050x20078,pcompton@nash.com,patricklozano@gilmore-adkins.com,http://www.gutierrez.com/,Cold Call,On Hold,Pay open specific behind soon long too.
932,62D85d2dAB9FCaf,Jennifer Avila,Scott,Lee,Clay-Briggs,(267)910-4203,(244)294-1000x3311,andrewcantrell@bruce-wolfe.biz,susan38@reynolds.com,https://www.nunez.com/,Organic Search (SEO),Closed Won,Many along child reveal alone.
933,C895ce0B6e94Cbe,Kiara Serrano,April,Garner,Hunter-Atkins,962-407-5311x39232,3124141284,deannalin@powell.com,parkeryu@bass.com,http://www.osborne-robertson.com/,Content Marketing,On Hold,Republican politics fear wife year.
934,2ccbca8Da8c5666,Austin Spencer,Zoe,Livingston,"Ali, Norman and Duran",+1-432-643-8752x73025,580-768-2091x7159,xfrederick@villa.org,neildaugherty@acosta-parsons.com,http://www.wyatt.com/,Google Ads,Negotiation,Behind life head guess wrong.
935,625dBd02d635BE2,Meagan Simon,Austin,Estrada,"Fitzgerald, Hendrix and Saunders",985.786.4339x0843,(630)229-2599x73916,ejohnston@snow.com,deannajones@reynolds.com,https://www.carpenter.net/,Content Marketing,Re-engagement,Reality let time.
936,aADC42AEfa9BE75,Gerald Duke,Tommy,Paul,Pennington PLC,+1-956-434-8379x0767,001-977-336-1028x56725,sheajimmy@mcgrath.com,chambersmarilyn@stark.org,http://gaines.com/,Social Media,Contacted,Lot point story system room.
937,7c934ace387FDF4,Sue Holt,Michael,Ross,Houston-Fuller,(946)290-9099x4936,(686)243-8970x44551,jayjefferson@chang.com,derek27@thornton.net,https://www.ware.com/,Trade Show,Re-engagement,Gun city couple until be each state.
938,6dfe2FD8D3dfdc5,Chase Hansen,Terry,Gardner,"French, Campos and Navarro",001-707-514-2024x71083,(494)683-0239x99194,traciclarke@mueller.info,skinnerrandall@smith.net,https://www.ho.biz/,Purchased List,Negotiation,Girl sure none up minute later.
939,F5B6A5D7292a227,Jesse Nixon,Roberto,Davenport,Moon-Russo,001-300-765-4222,(666)959-0139,joespencer@murillo.com,omcdowell@gallegos.com,https://everett-calderon.com/,Social Media,Closed Won,Artist space security board east vote.
940,B5ae424C6EAbcC2,Brendan Adkins,Katrina,Espinoza,Branch-Stein,(796)826-2165,(743)314-0115x916,bushshawn@church.com,lsimon@coffey.net,http://khan-roberts.net/,Purchased List,Qualified,Exist will eat development member five.
941,1f0D7ea58dcb4aa,Ray Coffey,Dana,Park,Mcclain and Sons,714-883-0841,4402871801,carrie43@carrillo.com,adriangrant@hodge.net,http://hull-ballard.org/,Cold Call,New Lead,Green again get your purpose either want.
942,A242CAebFACAbea,Tommy Conley,Danielle,Boyer,Hammond LLC,+1-248-662-2727x976,484-806-0008,aparrish@blackburn.biz,rmaddox@dawson-rosales.com,http://rivas-beltran.com/,Chatbot,Contacted,End do actually risk power office.
943,A16eEB6D2Bac8Fe,Maurice Parks,Kelli,Goodman,Erickson PLC,001-750-219-3183,001-423-269-4544,michaelaayers@woods.com,ugalloway@mccoy.com,https://www.romero.org/,Networking Event,Qualified,According rock environmental around.
944,BCC220B0a70fc8E,Micheal Herman,Willie,Wu,"Hebert, Warren and Valencia",265-748-5299,298-932-6047,sstephenson@wolf.com,kelsey86@klein.com,http://www.li.net/,Trade Show,Re-engagement,Result go service himself trade card.
945,39B117E6E0fb51A,Gary Mcintosh,Russell,Rivera,"Neal, Fletcher and Andersen",+1-312-523-7710,(505)539-3947,antonioskinner@espinoza.info,bellharry@camacho-lara.com,https://daniel.org/,Retargeting Ads,On Hold,Miss always local prove outside family people.
946,7fbCCDF2FAFEaef,Rhonda Nguyen,Meredith,Meadows,Mccarty Inc,709.479.1742x36188,863-291-5117x7768,acevedokara@solomon-heath.com,ucarlson@mclean-mckay.com,http://www.orozco.info/,Content Marketing,On Hold,Cold thing chance.
947,BAd64E7EafDDaB8,Albert Trevino,Alexis,Mcfarland,Pham LLC,(336)810-2663x86117,+1-723-511-6753x753,sdouglas@vasquez-cook.net,sylvialamb@mckinney.info,https://www.combs-patel.com/,Social Media,On Hold,Step black perhaps fact oil PM.
948,B13424D6e6ED708,Beth Murillo,Oscar,Ball,Bond-Morales,(293)795-6018x45518,+1-453-660-8325x64691,mezabobby@ballard-zamora.com,ycoleman@warner-lloyd.com,https://www.oconnor.biz/,Direct Traffic,Contacted,Pull part family.
949,BeeCa8e0e0781bC,Yesenia Farley,Cameron,Fleming,Hester-Mayer,(885)672-5737x65812,(588)964-3611,leonard45@mcintyre.com,nunezjean@garrett.biz,https://www.haney.com/,Networking Event,Closed Won,Sign ready system about trial.
950,4F440c6f2dBdDcd,Oscar Beard,Julia,Rocha,"Mcclain, Gibson and Bradley",366-231-3249x329,925.629.3836x6079,stewartyolanda@ellis-aguilar.com,hawkinsallen@ford.com,http://www.alvarado-francis.com/,Google Ads,Closed Won,Account building require spend cut enough.
951,a33CC27FfCcE655,Darius Gould,Spencer,Hudson,Galloway-Rogers,360-206-2108x606,001-932-472-1023x426,ilogan@oliver.org,tbennett@bridges-weber.com,https://mccann.com/,Social Media,On Hold,Happen practice change dog toward.
952,1372ea8ABa0d1CC,Kurt Compton,Alvin,Wolf,Stephenson-Gomez,688.638.0255,+1-992-862-9166x1957,richkristina@montgomery-andrade.com,ghampton@figueroa.com,http://www.erickson.com/,Retargeting Ads,Contacted,Kind loss side little success.
953,0e0AF387cC4cFd0,Kiara Mejia,Ashlee,Prince,"Delacruz, Sherman and Warren",(665)937-3426,9414428028,micheal99@hancock.org,miaduarte@mcconnell-valencia.biz,http://rangel.com/,Organic Search (SEO),Negotiation,Face but social close defense several.
954,4A39D811Aaa6c02,Dana Roth,Janice,Flores,Rosario Group,4498303737,456-498-8134,joemack@navarro.org,mgates@stephenson-martin.com,http://www.mclean-levine.com/,Website Form,Closed Lost,Board born that ground however.
955,8b0ccE01e57c1ff,Donna Reese,Sylvia,Jacobs,"Brewer, Buck and Browning",001-791-539-8069,285.750.6291,richardsanders@holder.com,patrickmccarthy@spence.com,http://www.david-page.com/,Trade Show,Disqualified,Behavior easy seem individual more size film.
956,ef4DD9f0aF356bD,Jade Mcintyre,Kathy,Vaughn,"Guerra, Miller and Sheppard",798.971.8820,215.619.5593x69904,kimberly74@stafford.com,mirandafitzpatrick@cline.com,http://ford-nolan.org/,Organic Search (SEO),On Hold,Successful herself real situation or.
957,8CF3D0982b14CbD,Lacey Neal,Jacob,Chaney,Burton and Sons,9739902676,001-856-709-3031x49657,michealfitzpatrick@mclaughlin-ellison.biz,peter09@le.info,https://www.deleon-landry.net/,Other,Closed Won,Order audience less consider staff at bag.
958,8d9D6F9ba4C5B85,Geoffrey Figueroa,Catherine,Mays,Boyer Ltd,001-471-893-4771x855,(407)903-5133x37294,samanthamahoney@mendez-mays.com,latoya36@townsend.org,http://www.villa-herman.info/,LinkedIn Outreach,On Hold,South likely activity stay discuss.
959,B9647d2Ae8cc7D8,Jorge Lynn,Evelyn,Ramsey,Newton-Haynes,(771)709-7880,+1-749-304-6239x1198,scott14@baker.net,lydiabartlett@lawrence.info,https://escobar.biz/,Content Marketing,Re-engagement,Sort fact eye cut must quality.
960,cacD7beDdE84B10,Joe Bates,Shawna,Davila,Best-Carpenter,+1-696-461-5087x0868,(221)493-9698,amandarocha@mckenzie.net,cdeleon@mitchell.com,https://www.mahoney-lucero.com/,Cold Email,Closed Won,Help evening fish even.
961,5dEF0c27c035D0A,Terri Case,Michael,Hines,Mitchell PLC,(352)336-9702,881.540.0344x677,kerryhansen@simmons-alexander.com,lisafloyd@dorsey.net,http://madden.com/,Purchased List,New Lead,Early particularly receive.
962,Aa1F1B6b82F4Fa8,Darrell Pena,Sheena,Savage,Brown Ltd,(548)801-4907,001-892-772-8934,desiree16@glover.com,frankjeffery@love.com,https://www.mcdaniel.org/,Website Form,On Hold,Identify see development movement while process reality street.
963,6cDFbBf443913EC,Christie Acosta,Gerald,Solomon,"Owen, Berry and Robles",+1-704-496-2417x556,673-787-9202x8937,sheryl98@lee.com,ihudson@cowan.biz,https://www.hanna.net/,Networking Event,Disqualified,Along else change.
964,8a191E63BDB6eC2,Annette Shah,Nicole,Park,Griffin-Mcintyre,001-879-439-4122x5380,+1-221-879-1954,kenneth62@freeman.com,frederickholly@kirby.com,https://www.page-zamora.net/,Webinars,Proposal Sent,Itself rather responsibility stock again activity more chair.
965,e6eaeF7Cb352F3d,Chloe Wells,Tracie,Caldwell,"Wilson, Dyer and Shaw",(625)243-9055x65115,+1-632-317-5946,jbender@patel-carrillo.com,watsonalfred@davidson-mooney.net,https://becker.com/,Webinars,Closed Won,Grow strategy create measure grow.
966,FCda0c3516aF0bC,Charles Douglas,Sheena,Alvarado,"Banks, Hendricks and Glenn",(303)715-8817,+1-692-423-4036x86778,glasshector@pineda.com,aleon@townsend.com,https://solis.com/,Other,New Lead,Nothing such article television home left around.
967,F9797dbbfbcEAF0,Carlos Bryant,Clifford,Rhodes,"Fry, Hinton and Owen",001-600-466-8519x617,492.815.5078x3333,yperkins@long-cameron.com,faith15@gray-moon.com,http://www.park.net/,Chatbot,Re-engagement,Traditional bit vote.
968,2a68e66fad9FdD5,Patty Hawkins,Lydia,Yates,"Townsend, Cervantes and Moss",(228)552-4129,(520)770-3116x233,emily45@fitzgerald.biz,michealroberts@houston.org,https://michael-hodge.com/,Referral,Closed Lost,Your key town western.
969,1ddaF5E251FddED,Jacob Donaldson,Connor,Martin,"Drake, Martinez and Byrd",001-338-910-4116x68363,2878657757,bergtamara@elliott.com,yolandaowen@koch-fischer.com,http://www.frazier-riddle.net/,Content Marketing,On Hold,Put court trial fill.
970,E59F87a11130446,Michele Osborne,Norma,Rojas,Estrada-Cannon,7187903445,917.623.6152x69131,brady44@gilbert.com,bmontes@parsons.biz,http://www.moon.com/,Cold Email,New Lead,Somebody debate author must apply.
971,D23A078ca3Ed30b,Eugene Manning,Maureen,Stuart,"James, Mcfarland and Hurst",+1-964-826-1538x938,001-459-699-1259x143,duanelittle@duffy-terry.net,dalton00@schultz-pacheco.org,https://www.villanueva.com/,Cold Email,Contacted,Young end imagine maybe child vote strong.
972,1eD6DbD4A44Facd,Evan Barnett,Fernando,Wells,Bowman-Greene,001-831-446-0336x898,421-582-5907x084,swansondwayne@cain.net,bonnie04@rhodes.com,http://bautista-molina.com/,Cold Call,Negotiation,Certain sound find network.
973,FCFFd19baeC7f11,Francisco Key,Robin,Henderson,Berg LLC,436-279-8407x83450,001-392-773-4325x0246,crystalhess@stout.com,kristydunlap@reyes.net,https://marks.info/,Chatbot,Contacted,Fine decision agent ground ok heavy.
974,a4eA520Dc2BADa4,Christina Lowe,Kirsten,Davidson,"Tucker, Mckee and Roth",001-450-730-7263x6941,(979)263-8636,datkins@phelps.com,vsimpson@jimenez.biz,https://www.ballard-riddle.net/,Cold Call,Contacted,Much cause control together economy after range case.
975,71F3dAfA6E61697,Karina Poole,Rodney,Kelly,Larsen Group,927.540.4483,(873)979-0132,fcamacho@lyons-petty.org,reginald86@medina-george.com,https://www.macdonald-schneider.net/,Podcast,Re-engagement,Chair response suffer great feel feel gas.
976,EfbCbd1dE8Fd1bb,Zoe Berry,Helen,Harvey,Wilkinson and Sons,235.262.0766x239,999.233.1514,dakota67@powell.biz,jodi87@duke.info,http://www.lucero.com/,Organic Search (SEO),Closed Lost,Figure where son.
977,d87e1b6787613bB,Judith Larsen,Jason,Larsen,Burns-Olsen,(970)991-7002,(376)440-3716x930,lburns@daniel.org,lpruitt@walters.biz,https://www.guerra.com/,Chatbot,Closed Lost,Over others section trouble me west theory.
978,91b22d2c488FbDB,Haley Jacobs,Alexa,Lutz,Wilson-Singleton,(449)553-7194,(857)426-2135x858,hansonangie@mckenzie.biz,oochoa@sampson-elliott.biz,https://alvarado-jackson.com/,Cold Call,Disqualified,Letter include hair very.
979,BF29e0Ef9f5B3Cc,Melanie Spencer,Ricky,Choi,Beck and Sons,001-845-982-9359,991.278.2686x825,djohnson@sandoval.com,darleneguzman@little-garza.com,http://haynes.com/,Social Media,Proposal Sent,Mother need also to better.
980,6c0D076c830fcD4,Joe Christian,Devin,Holmes,Porter LLC,001-555-748-1628x60179,001-486-671-7456,breanna97@yu-wagner.com,pittsbecky@mullins-morrison.com,https://davis-boone.com/,Facebook Ads,Disqualified,Player number necessary hand ability base policy.
981,E5102eFaC59cdcb,Juan Huynh,Zachary,Vance,Pittman Group,551.313.6217,571-977-9482,vcrosby@travis-maddox.com,william60@love.biz,https://www.chambers-mays.com/,Podcast,Qualified,Best claim happy card leave.
982,cdCDd6FF4B8e9bE,Kari Robinson,Francis,Dean,"Luna, Acevedo and Chavez",(298)353-0829x961,309-230-6886x37746,jeremiahsanders@richards-baldwin.com,mistyprince@andrews.org,https://www.stout.com/,Cold Email,Qualified,Account call cup recent include ball camera.
983,d8CE9D7e73FFEAd,Bobby Humphrey,Katelyn,Church,Rivas-Miles,+1-790-358-4263x6445,719.264.7886x656,alisonarcher@mckee-blake.com,ryang@browning.net,http://lindsey.com/,Referral,Proposal Sent,Young goal none paper result general wife.
984,6E7FB65c225E3D9,Adriana Garrison,Travis,Christensen,Petersen-Rowe,481-338-7139,(819)283-8548x4118,blake36@glenn-dickson.net,francotabitha@massey.com,https://www.duarte.info/,Podcast,Proposal Sent,Save lead increase from behind standard form.
985,E776aFbcd904cc2,Chad Simon,Daryl,Solomon,Dodson PLC,(266)541-9971x532,(296)330-3809,bianca64@crane-davidson.com,cheryl11@chapman.org,https://www.robertson-brooks.com/,Podcast,New Lead,Thought clear single back.
986,9F31017ADBeb19F,Kevin Doyle,Andres,Villarreal,"Stephens, Raymond and Ford",001-295-555-5702,(754)421-8944,donnapierce@ponce-mason.com,keyjody@price-watkins.org,https://lopez-hubbard.com/,Networking Event,Contacted,Sense stage actually peace education film different look.
987,e3CFb565f58dFeb,Dennis Lawrence,Meredith,Russell,Lucas Ltd,+1-919-528-7760x55884,702.293.1509,rubenlindsey@griffith-horne.net,kjackson@carey-crane.com,https://ali.com/,Partner Program,On Hold,Expert top property.
988,Ba34cCa6BD3ebAf,Evelyn Hebert,Dylan,Boone,Zamora Group,801-461-0548x2940,001-691-981-4749x0553,greggberger@hopkins.com,traceypetty@christian.info,http://www.massey-hartman.info/,Social Media,On Hold,Reduce price course employee once interest lose.
989,b55f0d6cA25A9fb,Eduardo Norton,Shirley,Moses,Strong PLC,(931)752-4203,432-364-9398x6981,bestjoann@vance.com,carolynvalenzuela@estes.com,https://www.randall.net/,Cold Email,Closed Lost,Military realize knowledge.
